GPS TOW (s),GPS Week,Latitude (deg),Longitude (deg),Ellipsoid Height (m),ECEF X (m),ECEF Y (m),ECEF Z (m),Roll (deg),Pitch (deg),Heading (deg),East Velocity (m/s),North Velocity (m/s),Up Velocity (m/s)
553984.8, 2323, 35.16530043, 136.88148438, 41.275, -3810236.057, 3567866.095, 3652897.732, -0.232,  3.197, 243.645, -0.354, -0.171, -0.008
553985.0, 2323, 35.16530009, 136.88148349, 41.276, -3810236.018, 3567866.170, 3652897.702, -0.187,  3.282, 243.811, -0.467, -0.223, -0.004
553985.2, 2323, 35.16529963, 136.88148235, 41.275, -3810235.968, 3567866.266, 3652897.659, -0.117,  3.398, 243.803, -0.587, -0.275, -0.013
553985.4, 2323, 35.16529900, 136.88148094, 41.272, -3810235.908, 3567866.386, 3652897.600, -0.072,  3.556, 243.667, -0.718, -0.345, -0.019
553985.6, 2323, 35.16529821, 136.88147922, 41.268, -3810235.835, 3567866.532, 3652897.526, -0.048,  3.723, 243.288, -0.857, -0.414, -0.008
553985.8, 2323, 35.16529726, 136.88147722, 41.266, -3810235.754, 3567866.706, 3652897.439, -0.094,  3.798, 242.689, -0.984, -0.477, -0.003
553986.0, 2323, 35.16529614, 136.88147494, 41.260, -3810235.661, 3567866.903, 3652897.334, -0.222,  3.923, 241.963, -1.087, -0.561, -0.001
553986.2, 2323, 35.16529490, 136.88147242, 41.254, -3810235.558, 3567867.121, 3652897.219, -0.505,  3.989, 241.287, -1.171, -0.639,  0.023
553986.4, 2323, 35.16529359, 136.88146969, 41.250, -3810235.446, 3567867.358, 3652897.097, -0.854,  4.009, 240.735, -1.264, -0.704,  0.019
553986.6, 2323, 35.16529222, 136.88146678, 41.251, -3810235.330, 3567867.611, 3652896.973, -1.057,  3.976, 240.456, -1.349, -0.749,  0.047
553986.8, 2323, 35.16529088, 136.88146379, 41.272, -3810235.218, 3567867.880, 3652896.864, -0.817,  3.764, 240.458, -1.432, -0.773,  0.075
553987.0, 2323, 35.16528953, 136.88146062, 41.293, -3810235.097, 3567868.162, 3652896.753, -0.579,  3.561, 240.719, -1.485, -0.828,  0.068
553987.2, 2323, 35.16528809, 136.88145725, 41.302, -3810234.959, 3567868.454, 3652896.629, -0.728,  3.491, 241.090, -1.538, -0.864,  0.046
553987.4, 2323, 35.16528665, 136.88145376, 41.309, -3810234.814, 3567868.753, 3652896.502, -0.926,  3.457, 241.592, -1.590, -0.863,  0.057
553987.6, 2323, 35.16528525, 136.88145023, 41.321, -3810234.666, 3567869.056, 3652896.381, -0.867,  3.374, 242.162, -1.619, -0.845,  0.038
553987.8, 2323, 35.16528387, 136.88144669, 41.336, -3810234.519, 3567869.360, 3652896.265, -0.644,  3.431, 242.881, -1.637, -0.836,  0.051
553988.0, 2323, 35.16528256, 136.88144307, 41.349, -3810234.362, 3567869.665, 3652896.154, -0.573,  3.367, 243.735, -1.652, -0.831,  0.036
553988.2, 2323, 35.16528131, 136.88143935, 41.353, -3810234.192, 3567869.969, 3652896.042, -0.711,  3.395, 244.785, -1.673, -0.806,  0.023
553988.4, 2323, 35.16528019, 136.88143563, 41.357, -3810234.014, 3567870.267, 3652895.943, -0.809,  3.383, 246.165, -1.681, -0.766,  0.026
553988.6, 2323, 35.16527920, 136.88143194, 41.370, -3810233.838, 3567870.563, 3652895.861, -0.609,  3.369, 247.698, -1.701, -0.700,  0.028
553988.8, 2323, 35.16527832, 136.88142822, 41.382, -3810233.655, 3567870.856, 3652895.788, -0.571,  3.240, 249.243, -1.687, -0.675,  0.058
553989.0, 2323, 35.16527752, 136.88142450, 41.393, -3810233.467, 3567871.144, 3652895.722, -0.681,  3.068, 250.788, -1.671, -0.609,  0.065
553989.2, 2323, 35.16527690, 136.88142093, 41.416, -3810233.288, 3567871.421, 3652895.679, -0.339,  2.810, 252.367, -1.660, -0.526,  0.049
553989.4, 2323, 35.16527634, 136.88141737, 41.428, -3810233.100, 3567871.690, 3652895.635, -0.188,  2.712, 253.904, -1.645, -0.500,  0.028
553989.6, 2323, 35.16527580, 136.88141375, 41.430, -3810232.900, 3567871.955, 3652895.588, -0.387,  2.595, 255.387, -1.637, -0.458,  0.021
553989.8, 2323, 35.16527536, 136.88141019, 41.434, -3810232.701, 3567872.213, 3652895.550, -0.454,  2.517, 256.799, -1.631, -0.396,  0.029
553990.0, 2323, 35.16527499, 136.88140667, 41.442, -3810232.504, 3567872.468, 3652895.521, -0.416,  2.433, 258.138, -1.624, -0.358,  0.020
553990.2, 2323, 35.16527463, 136.88140315, 41.444, -3810232.303, 3567872.719, 3652895.490, -0.467,  2.433, 259.323, -1.620, -0.322,  0.004
553990.4, 2323, 35.16527434, 136.88139965, 41.448, -3810232.101, 3567872.966, 3652895.465, -0.445,  2.389, 260.415, -1.612, -0.275,  0.009
553990.6, 2323, 35.16527408, 136.88139620, 41.452, -3810231.901, 3567873.210, 3652895.444, -0.404,  2.345, 261.363, -1.582, -0.247,  0.026
553990.8, 2323, 35.16527387, 136.88139282, 41.458, -3810231.703, 3567873.446, 3652895.428, -0.331,  2.265, 262.256, -1.555, -0.209, -0.001
553991.0, 2323, 35.16527368, 136.88138948, 41.456, -3810231.503, 3567873.676, 3652895.411, -0.344,  2.278, 263.080, -1.529, -0.192, -0.008
553991.2, 2323, 35.16527352, 136.88138618, 41.454, -3810231.304, 3567873.902, 3652895.394, -0.435,  2.331, 263.901, -1.508, -0.170, -0.008
553991.4, 2323, 35.16527340, 136.88138293, 41.455, -3810231.107, 3567874.123, 3652895.384, -0.489,  2.358, 264.706, -1.481, -0.149,  0.020
553991.6, 2323, 35.16527335, 136.88137974, 41.456, -3810230.912, 3567874.338, 3652895.380, -0.576,  2.264, 265.542, -1.450, -0.123,  0.010
553991.8, 2323, 35.16527338, 136.88137663, 41.453, -3810230.715, 3567874.542, 3652895.381, -0.862,  2.262, 266.724, -1.407, -0.115,  0.013
553992.0, 2323, 35.16527357, 136.88137368, 41.454, -3810230.523, 3567874.730, 3652895.398, -1.005,  2.205, 268.352, -1.363, -0.066,  0.001
553992.2, 2323, 35.16527388, 136.88137099, 41.465, -3810230.348, 3567874.902, 3652895.433, -0.475,  2.256, 270.132, -1.356,  0.022, -0.018
553992.4, 2323, 35.16527419, 136.88136825, 41.474, -3810230.169, 3567875.076, 3652895.467, -0.069,  2.263, 271.479, -1.347,  0.010,  0.009
553992.6, 2323, 35.16527445, 136.88136533, 41.473, -3810229.974, 3567875.258, 3652895.489, -0.260,  2.230, 272.523, -1.364,  0.041,  0.001
553992.8, 2323, 35.16527468, 136.88136236, 41.471, -3810229.777, 3567875.444, 3652895.509, -0.348,  2.271, 273.157, -1.382,  0.078, -0.010
553993.0, 2323, 35.16527490, 136.88135934, 41.471, -3810229.579, 3567875.635, 3652895.530, -0.229,  2.339, 273.559, -1.450,  0.105, -0.018
553993.2, 2323, 35.16527509, 136.88135606, 41.472, -3810229.366, 3567875.846, 3652895.548, -0.156,  2.376, 273.557, -1.558,  0.106,  0.008
553993.4, 2323, 35.16527525, 136.88135247, 41.473, -3810229.135, 3567876.078, 3652895.562, -0.175,  2.309, 273.286, -1.683,  0.123,  0.015
553993.6, 2323, 35.16527539, 136.88134859, 41.474, -3810228.888, 3567876.331, 3652895.576, -0.126,  2.244, 272.805, -1.814,  0.112, -0.001
553993.8, 2323, 35.16527546, 136.88134443, 41.474, -3810228.625, 3567876.604, 3652895.582, -0.072,  2.223, 272.146, -1.940,  0.108, -0.009
553994.0, 2323, 35.16527547, 136.88133994, 41.471, -3810228.344, 3567876.901, 3652895.581, -0.075,  2.217, 271.387, -2.075,  0.080, -0.007
553994.2, 2323, 35.16527547, 136.88133516, 41.472, -3810228.047, 3567877.219, 3652895.581, -0.037,  2.074, 270.553, -2.214,  0.060,  0.012
553994.4, 2323, 35.16527537, 136.88133003, 41.467, -3810227.729, 3567877.562, 3652895.570, -0.164,  2.027, 269.730, -2.364,  0.012, -0.009
553994.6, 2323, 35.16527520, 136.88132457, 41.460, -3810227.393, 3567877.929, 3652895.550, -0.340,  2.025, 268.893, -2.496, -0.013, -0.010
553994.8, 2323, 35.16527499, 136.88131893, 41.457, -3810227.049, 3567878.311, 3652895.530, -0.263,  2.037, 268.153, -2.608, -0.037, -0.021
553995.0, 2323, 35.16527475, 136.88131307, 41.457, -3810226.696, 3567878.712, 3652895.508, -0.162,  2.063, 267.513, -2.703, -0.079, -0.006
553995.2, 2323, 35.16527445, 136.88130699, 41.453, -3810226.329, 3567879.126, 3652895.478, -0.332,  1.999, 266.932, -2.745, -0.123, -0.011
553995.4, 2323, 35.16527415, 136.88130093, 41.447, -3810225.962, 3567879.539, 3652895.447, -0.379,  1.932, 266.517, -2.731, -0.142, -0.010
553995.6, 2323, 35.16527381, 136.88129491, 41.441, -3810225.599, 3567879.952, 3652895.413, -0.515,  1.931, 266.218, -2.709, -0.162, -0.018
553995.8, 2323, 35.16527345, 136.88128896, 41.437, -3810225.243, 3567880.361, 3652895.379, -0.607,  2.028, 266.005, -2.681, -0.158, -0.001
553996.0, 2323, 35.16527312, 136.88128310, 41.437, -3810224.894, 3567880.764, 3652895.348, -0.603,  2.109, 265.912, -2.647, -0.167, -0.003
553996.2, 2323, 35.16527278, 136.88127729, 41.434, -3810224.546, 3567881.163, 3652895.316, -0.670,  2.161, 265.854, -2.627, -0.180, -0.019
553996.4, 2323, 35.16527246, 136.88127155, 41.430, -3810224.201, 3567881.557, 3652895.285, -0.602,  2.298, 265.927, -2.614, -0.155, -0.029
553996.6, 2323, 35.16527218, 136.88126586, 41.431, -3810223.860, 3567881.948, 3652895.259, -0.550,  2.336, 266.004, -2.590, -0.175,  0.011
553996.8, 2323, 35.16527192, 136.88126020, 41.432, -3810223.521, 3567882.337, 3652895.236, -0.586,  2.282, 266.132, -2.566, -0.156,  0.018
553997.0, 2323, 35.16527169, 136.88125461, 41.435, -3810223.185, 3567882.720, 3652895.217, -0.602,  2.168, 266.304, -2.540, -0.153,  0.017
553997.2, 2323, 35.16527146, 136.88124904, 41.434, -3810222.848, 3567883.100, 3652895.196, -0.735,  2.156, 266.503, -2.516, -0.150,  0.002
553997.4, 2323, 35.16527127, 136.88124359, 41.433, -3810222.517, 3567883.471, 3652895.179, -0.754,  2.134, 266.765, -2.449, -0.123,  0.005
553997.6, 2323, 35.16527112, 136.88123840, 41.437, -3810222.204, 3567883.824, 3652895.167, -0.715,  2.111, 266.988, -2.296, -0.110,  0.010
553997.8, 2323, 35.16527095, 136.88123352, 41.436, -3810221.907, 3567884.156, 3652895.151, -0.808,  2.242, 267.189, -2.150, -0.100, -0.002
553998.0, 2323, 35.16527081, 136.88122895, 41.435, -3810221.628, 3567884.465, 3652895.138, -0.845,  2.323, 267.376, -2.014, -0.079, -0.015
553998.2, 2323, 35.16527069, 136.88122468, 41.434, -3810221.367, 3567884.754, 3652895.127, -0.807,  2.485, 267.602, -1.902, -0.067, -0.007
553998.4, 2323, 35.16527062, 136.88122064, 41.436, -3810221.121, 3567885.026, 3652895.121, -0.774,  2.475, 267.806, -1.799, -0.063,  0.009
553998.6, 2323, 35.16527055, 136.88121682, 41.436, -3810220.886, 3567885.283, 3652895.115, -0.797,  2.494, 267.980, -1.694, -0.053, -0.006
553998.8, 2323, 35.16527050, 136.88121322, 41.437, -3810220.664, 3567885.526, 3652895.110, -0.819,  2.492, 268.147, -1.591, -0.042,  0.013
553999.0, 2323, 35.16527046, 136.88120988, 41.441, -3810220.460, 3567885.752, 3652895.109, -0.770,  2.467, 268.293, -1.485, -0.033,  0.018
553999.2, 2323, 35.16527045, 136.88120673, 41.444, -3810220.267, 3567885.964, 3652895.111, -0.761,  2.382, 268.456, -1.398, -0.037,  0.009
553999.4, 2323, 35.16527041, 136.88120371, 41.443, -3810220.080, 3567886.165, 3652895.106, -0.877,  2.424, 268.581, -1.341, -0.032,  0.007
553999.6, 2323, 35.16527040, 136.88120084, 41.445, -3810219.903, 3567886.358, 3652895.106, -0.876,  2.367, 268.717, -1.286, -0.016,  0.015
553999.8, 2323, 35.16527041, 136.88119811, 41.451, -3810219.736, 3567886.542, 3652895.111, -0.726,  2.311, 268.818, -1.237, -0.015,  0.016
554000.0, 2323, 35.16527040, 136.88119546, 41.453, -3810219.572, 3567886.720, 3652895.111, -0.736,  2.261, 268.930, -1.186, -0.022,  0.010
554000.2, 2323, 35.16527039, 136.88119290, 41.453, -3810219.413, 3567886.891, 3652895.110, -0.809,  2.240, 268.995, -1.143, -0.013,  0.002
554000.4, 2323, 35.16527039, 136.88119043, 41.453, -3810219.259, 3567887.055, 3652895.110, -0.790,  2.250, 269.088, -1.107, -0.008,  0.002
554000.6, 2323, 35.16527039, 136.88118804, 41.455, -3810219.112, 3567887.214, 3652895.111, -0.747,  2.244, 269.161, -1.081, -0.009,  0.004
554000.8, 2323, 35.16527040, 136.88118571, 41.456, -3810218.967, 3567887.370, 3652895.112, -0.734,  2.214, 269.256, -1.059, -0.007,  0.000
554001.0, 2323, 35.16527041, 136.88118343, 41.456, -3810218.825, 3567887.522, 3652895.113, -0.709,  2.196, 269.325, -1.035, -0.006,  0.005
554001.2, 2323, 35.16527044, 136.88118117, 41.459, -3810218.685, 3567887.672, 3652895.117, -0.637,  2.148, 269.420, -1.044, -0.001,  0.001
554001.4, 2323, 35.16527044, 136.88117886, 41.459, -3810218.540, 3567887.825, 3652895.118, -0.633,  2.137, 269.496, -1.077, -0.006, -0.002
554001.6, 2323, 35.16527045, 136.88117645, 41.458, -3810218.389, 3567887.985, 3652895.118, -0.670,  2.138, 269.580, -1.109, -0.005,  0.007
554001.8, 2323, 35.16527048, 136.88117399, 41.458, -3810218.235, 3567888.147, 3652895.121, -0.685,  2.095, 269.677, -1.140,  0.000, -0.001
554002.0, 2323, 35.16527050, 136.88117146, 41.458, -3810218.077, 3567888.315, 3652895.123, -0.709,  2.125, 269.815, -1.164,  0.000,  0.001
554002.2, 2323, 35.16527054, 136.88116890, 41.459, -3810217.916, 3567888.484, 3652895.127, -0.673,  2.151, 269.961, -1.192,  0.011, -0.004
554002.4, 2323, 35.16527059, 136.88116629, 41.460, -3810217.752, 3567888.656, 3652895.132, -0.598,  2.173, 270.131, -1.221,  0.006,  0.000
554002.6, 2323, 35.16527063, 136.88116358, 41.460, -3810217.581, 3567888.834, 3652895.136, -0.645,  2.178, 270.312, -1.250,  0.006,  0.001
554002.8, 2323, 35.16527067, 136.88116081, 41.459, -3810217.406, 3567889.016, 3652895.139, -0.682,  2.198, 270.472, -1.276,  0.017,  0.002
554003.0, 2323, 35.16527075, 136.88115802, 41.463, -3810217.231, 3567889.200, 3652895.149, -0.557,  2.200, 270.635, -1.301,  0.027,  0.003
554003.2, 2323, 35.16527081, 136.88115516, 41.464, -3810217.051, 3567889.388, 3652895.154, -0.489,  2.279, 270.783, -1.331,  0.022, -0.013
554003.4, 2323, 35.16527085, 136.88115221, 41.462, -3810216.864, 3567889.581, 3652895.157, -0.522,  2.356, 270.882, -1.359,  0.028, -0.013
554003.6, 2323, 35.16527091, 136.88114921, 41.461, -3810216.674, 3567889.778, 3652895.162, -0.492,  2.472, 270.990, -1.394,  0.033, -0.008
554003.8, 2323, 35.16527097, 136.88114611, 41.461, -3810216.478, 3567889.981, 3652895.167, -0.469,  2.553, 271.064, -1.439,  0.033, -0.007
554004.0, 2323, 35.16527104, 136.88114290, 41.459, -3810216.274, 3567890.191, 3652895.172, -0.520,  2.600, 271.150, -1.487,  0.032,  0.001
554004.2, 2323, 35.16527112, 136.88113958, 41.460, -3810216.064, 3567890.409, 3652895.180, -0.571,  2.564, 271.215, -1.522,  0.042,  0.017
554004.4, 2323, 35.16527123, 136.88113625, 41.464, -3810215.854, 3567890.628, 3652895.193, -0.501,  2.494, 271.305, -1.541,  0.046,  0.008
554004.6, 2323, 35.16527134, 136.88113288, 41.465, -3810215.639, 3567890.848, 3652895.203, -0.457,  2.462, 271.384, -1.546,  0.047,  0.005
554004.8, 2323, 35.16527144, 136.88112948, 41.467, -3810215.424, 3567891.070, 3652895.214, -0.470,  2.403, 271.435, -1.552,  0.048,  0.013
554005.0, 2323, 35.16527157, 136.88112609, 41.471, -3810215.209, 3567891.292, 3652895.228, -0.358,  2.326, 271.493, -1.558,  0.059,  0.008
554005.2, 2323, 35.16527170, 136.88112273, 41.475, -3810214.996, 3567891.512, 3652895.242, -0.292,  2.222, 271.555, -1.508,  0.043,  0.024
554005.4, 2323, 35.16527182, 136.88111949, 41.477, -3810214.790, 3567891.723, 3652895.254, -0.314,  2.062, 271.594, -1.446,  0.054,  0.023
554005.6, 2323, 35.16527195, 136.88111646, 41.482, -3810214.598, 3567891.922, 3652895.269, -0.228,  1.905, 271.638, -1.342,  0.047,  0.016
554005.8, 2323, 35.16527206, 136.88111360, 41.483, -3810214.416, 3567892.109, 3652895.279, -0.223,  1.802, 271.612, -1.259,  0.042,  0.003
554006.0, 2323, 35.16527213, 136.88111092, 41.483, -3810214.245, 3567892.284, 3652895.285, -0.250,  1.706, 271.567, -1.178,  0.040,  0.006
554006.2, 2323, 35.16527219, 136.88110840, 41.484, -3810214.086, 3567892.449, 3652895.291, -0.216,  1.660, 271.421, -1.107,  0.043, -0.005
554006.4, 2323, 35.16527222, 136.88110603, 41.483, -3810213.937, 3567892.604, 3652895.294, -0.180,  1.667, 271.255, -1.043,  0.032, -0.008
554006.6, 2323, 35.16527223, 136.88110379, 41.482, -3810213.796, 3567892.753, 3652895.294, -0.153,  1.652, 270.994, -0.982,  0.031,  0.001
554006.8, 2323, 35.16527222, 136.88110167, 41.482, -3810213.665, 3567892.894, 3652895.292, -0.141,  1.626, 270.690, -0.927,  0.022, -0.003
554007.0, 2323, 35.16527217, 136.88109962, 41.482, -3810213.540, 3567893.033, 3652895.288, -0.085,  1.660, 270.241, -0.922,  0.027, -0.011
554007.2, 2323, 35.16527208, 136.88109752, 41.482, -3810213.413, 3567893.176, 3652895.280, -0.000,  1.716, 269.672, -0.965,  0.016, -0.009
554007.4, 2323, 35.16527194, 136.88109530, 41.481, -3810213.280, 3567893.330, 3652895.266,  0.062,  1.714, 268.875, -1.011,  0.006, -0.007
554007.6, 2323, 35.16527174, 136.88109296, 41.480, -3810213.143, 3567893.494, 3652895.248,  0.109,  1.689, 267.888, -1.058, -0.008, -0.006
554007.8, 2323, 35.16527146, 136.88109049, 41.478, -3810213.002, 3567893.668, 3652895.221,  0.109,  1.684, 266.717, -1.102, -0.032, -0.014
554008.0, 2323, 35.16527112, 136.88108793, 41.474, -3810212.855, 3567893.851, 3652895.188,  0.100,  1.706, 265.451, -1.145, -0.055, -0.011
554008.2, 2323, 35.16527071, 136.88108529, 41.473, -3810212.710, 3567894.044, 3652895.151,  0.157,  1.687, 264.088, -1.188, -0.079, -0.016
554008.4, 2323, 35.16527020, 136.88108258, 41.471, -3810212.563, 3567894.245, 3652895.104,  0.372,  1.734, 262.538, -1.230, -0.105, -0.022
554008.6, 2323, 35.16526962, 136.88107984, 41.471, -3810212.420, 3567894.453, 3652895.050,  0.465,  1.604, 260.790, -1.205, -0.157,  0.008
554008.8, 2323, 35.16526889, 136.88107711, 41.467, -3810212.282, 3567894.664, 3652894.982,  0.343,  1.512, 258.737, -1.166, -0.187, -0.002
554009.0, 2323, 35.16526804, 136.88107453, 41.463, -3810212.158, 3567894.871, 3652894.903,  0.327,  1.471, 256.430, -1.113, -0.213, -0.012
554009.2, 2323, 35.16526710, 136.88107209, 41.461, -3810212.049, 3567895.073, 3652894.816,  0.346,  1.413, 253.931, -1.049, -0.244,  0.001
554009.4, 2323, 35.16526609, 136.88106986, 41.458, -3810211.955, 3567895.264, 3652894.723,  0.281,  1.343, 251.341, -0.938, -0.268, -0.001
554009.6, 2323, 35.16526507, 136.88106792, 41.454, -3810211.879, 3567895.435, 3652894.628,  0.196,  1.289, 248.792, -0.818, -0.263, -0.007
554009.8, 2323, 35.16526407, 136.88106623, 41.448, -3810211.817, 3567895.588, 3652894.534,  0.097,  1.272, 246.409, -0.721, -0.271, -0.013
554010.0, 2323, 35.16526314, 136.88106478, 41.445, -3810211.768, 3567895.723, 3652894.448,  0.081,  1.263, 244.317, -0.638, -0.256, -0.004
554010.2, 2323, 35.16526229, 136.88106354, 41.443, -3810211.730, 3567895.842, 3652894.369,  0.112,  1.231, 242.446, -0.561, -0.254, -0.005
554010.4, 2323, 35.16526149, 136.88106244, 41.442, -3810211.698, 3567895.949, 3652894.297,  0.068,  1.187, 240.814, -0.490, -0.241, -0.002
554010.6, 2323, 35.16526077, 136.88106148, 41.439, -3810211.670, 3567896.043, 3652894.229,  0.006,  1.168, 239.383, -0.426, -0.222, -0.005
554010.8, 2323, 35.16526014, 136.88106068, 41.438, -3810211.649, 3567896.123, 3652894.172,  0.012,  1.146, 238.160, -0.364, -0.196, -0.004
554011.0, 2323, 35.16525958, 136.88106001, 41.437, -3810211.633, 3567896.191, 3652894.121,  0.039,  1.143, 237.122, -0.308, -0.175, -0.005
554011.2, 2323, 35.16525913, 136.88105946, 41.436, -3810211.620, 3567896.247, 3652894.079,  0.049,  1.132, 236.286, -0.235, -0.139, -0.001
554011.4, 2323, 35.16525879, 136.88105908, 41.435, -3810211.611, 3567896.287, 3652894.047,  0.061,  1.134, 235.660, -0.162, -0.097, -0.005
554011.6, 2323, 35.16525856, 136.88105883, 41.435, -3810211.606, 3567896.314, 3652894.027,  0.074,  1.139, 235.254, -0.098, -0.060, -0.002
554011.8, 2323, 35.16525843, 136.88105869, 41.434, -3810211.603, 3567896.328, 3652894.015,  0.073,  1.145, 235.031, -0.041, -0.027, -0.001
554012.0, 2323, 35.16525842, 136.88105869, 41.434, -3810211.603, 3567896.328, 3652894.014,  0.079,  1.148, 234.989,  0.009,  0.008, -0.003
554012.2, 2323, 35.16525841, 136.88105870, 41.435, -3810211.605, 3567896.329, 3652894.013,  0.125,  1.199, 234.981, -0.006, -0.003,  0.003
554012.4, 2323, 35.16525842, 136.88105869, 41.435, -3810211.604, 3567896.328, 3652894.014,  0.110,  1.180, 234.990,  0.001,  0.003, -0.004
554012.6, 2323, 35.16525842, 136.88105869, 41.435, -3810211.604, 3567896.328, 3652894.013,  0.105,  1.185, 234.992, -0.003, -0.002,  0.003
554012.8, 2323, 35.16525842, 136.88105869, 41.435, -3810211.604, 3567896.328, 3652894.013,  0.109,  1.184, 234.987,  0.003, -0.000,  0.001
554013.0, 2323, 35.16525842, 136.88105869, 41.435, -3810211.604, 3567896.328, 3652894.013,  0.103,  1.181, 234.987, -0.000, -0.001,  0.002
554013.2, 2323, 35.16525842, 136.88105869, 41.435, -3810211.604, 3567896.328, 3652894.013,  0.108,  1.184, 234.987, -0.001,  0.000,  0.002
554013.4, 2323, 35.16525842, 136.88105869, 41.435, -3810211.604, 3567896.328, 3652894.014,  0.109,  1.180, 234.988,  0.000, -0.000,  0.000
554013.6, 2323, 35.16525842, 136.88105869, 41.435, -3810211.604, 3567896.328, 3652894.014,  0.110,  1.180, 234.987,  0.000,  0.000,  0.002
554013.8, 2323, 35.16525842, 136.88105870, 41.435, -3810211.604, 3567896.328, 3652894.014,  0.116,  1.181, 234.990, -0.001,  0.001, -0.001
554014.0, 2323, 35.16525842, 136.88105870, 41.435, -3810211.604, 3567896.328, 3652894.014,  0.123,  1.179, 234.989, -0.000,  0.001,  0.000
554014.2, 2323, 35.16525842, 136.88105870, 41.435, -3810211.604, 3567896.328, 3652894.014,  0.124,  1.180, 234.991,  0.001,  0.000,  0.002
554014.4, 2323, 35.16525842, 136.88105870, 41.435, -3810211.604, 3567896.328, 3652894.014,  0.125,  1.177, 234.991, -0.000,  0.001,  0.000
